code;libelle;fiche_code
140885;Responsable QSE - Qualité Sécurité Environnement BTP;F1204
140883;Responsable qualité sécurité développement durable BTP;F1204
19179;Responsable sécurité et protection santé du BTP;F1204
19570;Superviseur / Superviseuse sécurité chantier;F1204
140886;Technicien / Technicienne QSE - Qualité Sécurité Environnement BTP;F1204
12957;Conducteur / Conductrice de grue;F1301
12958;Conducteur / Conductrice de grue à benne;F1301
12959;Conducteur / Conductrice de grue à tour;F1301
12960;Conducteur / Conductrice de grue d'armement;F1301
12961;Conducteur / Conductrice de grue de cale;F1301
12962;Conducteur / Conductrice de grue marteau;F1301
12964;Conducteur / Conductrice de grue pylône;F1301
12965;Conducteur / Conductrice de grue sapine;F1301
12967;Conducteur / Conductrice de grue sur rails;F1301
13300;Conducteur grutier / Conductrice grutière;F1301
15432;Grutier / Grutière;F1301
15433;Grutier élingueur / Grutière élingueuse;F1301
15434;Grutier pontier / Grutière pontière;F1301
13245;Conducteur / Conductrice d'engins d'abattage;F1302
13246;Conducteur / Conductrice d'engins de chantier;F1302
13247;Conducteur / Conductrice d'engins de damage;F1302
13249;Conducteur / Conductrice d'engins de franchissement;F1302
13251;Conducteur / Conductrice d'engins de terrassement;F1302
13253;Conducteur / Conductrice d'engins de travaux publics;F1302
13258;Conducteur / Conductrice d'engins multifonction d'aide au déploiement;F1302
38331;Conducteur / Conductrice d'engins opérations de dépollution pyrotechnique;F1302
13275;Conducteur / Conductrice d'excavatrices;F1302
12885;Conducteur / Conductrice de bélier;F1302
12886;Conducteur / Conductrice de benne;F1302
12891;Conducteur / Conductrice de bouteur;F1302
12892;Conducteur / Conductrice de brise-roches;F1302
12895;Conducteur / Conductrice de bulldozer;F1302
12899;Conducteur / Conductrice de câble lasso;F1302
12915;Conducteur / Conductrice de chargeur à chenilles;F1302
12916;Conducteur / Conductrice de chargeuse;F1302
12917;Conducteur / Conductrice de chargeuse pelleteuse;F1302
12923;Conducteur / Conductrice de compacteurs;F1302
12930;Conducteur / Conductrice de décapeuses;F1302
12931;Conducteur / Conductrice de défonceuses;F1302
12933;Conducteur / Conductrice de déminage;F1302
12935;Conducteur / Conductrice de dragline;F1302
12936;Conducteur / Conductrice de drague;F1302
12937;Conducteur / Conductrice de dumper;F1302
12939;Conducteur / Conductrice de foreuses;F1302
12956;Conducteur / Conductrice de gravillonneuse;F1302
12969;Conducteur / Conductrice de haveuse;F1302
12971;Conducteur / Conductrice de jumbo;F1302
13003;Conducteur / Conductrice de locos;F1302
13109;Conducteur / Conductrice de minage;F1302
13117;Conducteur / Conductrice de niveleuse;F1302
13118;Conducteur / Conductrice de pelle;F1302
13119;Conducteur / Conductrice de pelle à chenilles;F1302
13120;Conducteur / Conductrice de pelle à pneus;F1302
13122;Conducteur / Conductrice de pelle-dragline;F1302
13121;Conducteur / Conductrice de pelle hydraulique;F1302
13127;Conducteur / Conductrice de pipelayer;F1302
13136;Conducteur / Conductrice de pont automoteur;F1302
13153;Conducteur / Conductrice de pulvimixeur;F1302
140887;Conducteur / Conductrice de raboteuse de chaussée;F1302
13155;Conducteur / Conductrice de rabots;F1302
13174;Conducteur / Conductrice de scraper;F1302
13184;Conducteur / Conductrice de sonnette;F1302
13198;Conducteur / Conductrice de tombereau;F1302
13202;Conducteur / Conductrice de tractopelle;F1302
13206;Conducteur / Conductrice de trancheuses;F1302
13224;Conducteur / Conductrice de traxcavator;F1302
13227;Conducteur / Conductrice de tunnelier;F1302
13311;Conducteur opérateur / Conductrice opératrice de forage rapide et de destruction;F1302
17782;Pilote opérateur / opératrice engin blindé du génie;F1302
10233;Accrocheur / Accrocheuse;F1401
12474;Chef d'équipe foreur / foreuse;F1401
14627;Électricien / Électricienne de sonde en matériel de forage;F1401
15110;Foreur / Foreuse;F1401
15111;Foreur / Foreuse chef de poste;F1401
15113;Foreur / Foreuse d'eau;F1401
15114;Foreur / Foreuse gaz;F1401
15115;Foreur / Foreuse pétrole;F1401
15472;Homme / Femme de plancher;F1401
17439;Ouvrier / Ouvrière de forage;F1401
17452;Ouvrier / Ouvrière de plancher;F1401
17935;Poseur / Poseuse de sonde;F1401
18246;Puisatier / Puisatière;F1401
19772;Technicien / Technicienne de forage;F1401
19944;Technicien / Technicienne des boues;F1401
19946;Technicien / Technicienne des fluides de forage;F1401
10200;Abatteur / Abatteuse de carrière;F1402
11149;Artificier / Artificière de carrière;F1402
11581;Boutefeu;F1402
11694;Carrier / Carrière;F1402
11695;Carrier ébaucheur / Carrière ébaucheuse;F1402
11696;Carrier fendeur / Carrière fendeuse de fond;F1402
11697;Carrier scieur / Carrière scieuse de masse;F1402
11945;Chargeur / Chargeuse aux cages;F1402
12019;Chef d'abattage de roches;F1402
12420;Chef d'équipe de mines;F1402
12452;Chef d'équipe en carrière;F1402
12378;Chef de tir de mines;F1402
13186;Conducteur / Conductrice de soutènement marchant;F1402
13888;Débiteur / Débitrice de fond;F1402
13891;Débiteur / Débitrice de pierre;F1402
15020;Extracteur / Extractrice de roches;F1402
15064;Fendeur / Fendeuse de fond;F1402
15065;Fendeur / Fendeuse de granit;F1402
15067;Fendeur / Fendeuse de roches;F1402
15069;Fendeur-débiteur / Fendeuse-débiteuse de roches;F1402
15070;Fendeur-extracteur / Fendeuse-extractrice de roches;F1402
15112;Foreur / Foreuse de roche;F1402
16163;Lauzier / Lauzière;F1402
16681;Mineur / Mineuse;F1402
17365;Orpailleur / Orpailleuse;F1402
17418;Ouvrier / Ouvrière d'about;F1402
17482;Ouvrier / Ouvrière d'exploitation des mines;F1402
17443;Ouvrier / Ouvrière de l'extraction solide;F1402
17409;Ouvrier carrier / Ouvrière carrière;F1402
18048;Préposé / Préposée aux tirs de mines;F1402
19325;Scieur / Scieuse d'ardoise;F1402
19326;Scieur / Scieuse de granit;F1402
19328;Scieur / Scieuse de pierre;F1402
19330;Scieur / Scieuse de roches;F1402
20332;Tireur / Tireuse de mines;F1402
38495;Aide charpentier poseur / Aide charpentière poseuse;F1501
11954;Charpentier bois poseur / Charpentière bois poseuse;F1501
11965;Charpentier poseur / Charpentière poseuse;F1501
12467;Chef d'équipe en pose de charpentes bois;F1501
38182;Fustier / Fustière;F1501
16770;Monteur / Monteuse de chalets en bois;F1501
16787;Monteur / Monteuse de maisons à ossature bois;F1501
16795;Monteur / Monteuse de structures bois;F1501
16840;Monteur / Monteuse en structures bois et composites;F1501
17904;Poseur / Poseuse de bardeaux;F1501
17907;Poseur / Poseuse de charpentes bois;F1501
17908;Poseur / Poseuse de charpentes en matériaux bois composites;F1501
17909;Poseur / Poseuse de charpentes industrielles;F1501
17910;Poseur / Poseuse de charpentes traditionnelles;F1501
17919;Poseur / Poseuse de fermettes;F1501
11492;Bardeur / Bardeuse;F1502
12454;Chef d'équipe en construction métallique;F1502
14551;Échafaudeur / Échafaudeuse;F1502
14552;Échafaudeur / Échafaudeuse en construction navale;F1502
16765;Monteur / Monteuse de bardages;F1502
16773;Monteur / Monteuse de chapiteau;F1502
16781;Monteur / Monteuse de grues;F1502
16792;Monteur / Monteuse de pylônes;F1502
16809;Monteur / Monteuse en charpente métallique;F1502
16814;Monteur / Monteuse en constructions métalliques;F1502
16816;Monteur / Monteuse en échafaudage;F1502
16841;Monteur / Monteuse en structures métalliques;F1502
16758;Monteur bardeur / Monteuse bardeuse;F1502
16887;Monteur-échafaudeur / Monteuse-échafaudeuse;F1502
16891;Monteur-levageur / Monteuse-levageuse;F1502
17949;Poseur / Poseuse en structures métalliques;F1502
38496;Aide charpentier / charpentière;F1503
11952;Charpentier / Charpentière;F1503
11953;Charpentier / Charpentière bois en construction navale;F1503
11955;Charpentier / Charpentière de marine;F1503
11956;Charpentier / Charpentière de restauration;F1503
11957;Charpentier escaliéteur / Charpentière escaliéteuse;F1503
11964;Charpentier naval / Charpentière navale sur ossature bois;F1503
20393;Traceur / Traceuse de charpentes en bois;F1503
15461;Gypsier / Gypsière;F1601
17828;Plâtrier / Plâtrière;F1601
17829;Plâtrier staffeur / Plâtrière staffeuse;F1601
19516;Staffeur / Staffeuse;F1601
19517;Staffeur / Staffeuse ornemaniste;F1601
19539;Stucateur / Stucateuse;F1601
12448;Chef d'équipe électricien;F1602
14614;Électricien / Électricienne bâtiment tertiaire;F1602
14631;Électricien / Électricienne d'équipement;F1602
14632;Électricien / Électricienne d'équipement domestique;F1602
14617;Électricien / Électricienne de chantier;F1602
14635;Électricien / Électricienne du bâtiment;F1602
38135;Électricien / Électricienne photovoltaïque;F1602
14643;Électricien / Électricienne tertiaire;F1602
14681;Électrotechnicien / Électrotechnicienne d'installation;F1602
14855;Enseigniste;F1602
16801;Monteur électricien / Monteuse électricienne;F1602
38897;Technicien / Technicienne de pose de compteurs électriques;F1602
38414;Aide plombier / plombière;F1603
11981;Chauffagiste;F1603
12396;Chef d'équipe chauffagiste;F1603
38413;Chef d'équipe dépanneur / dépanneuse d'installations sanitaires;F1603
38412;Chef d'équipe dépanneur / dépanneuse de chaudières domestiques;F1603
12485;Chef d'équipe plombier / plombière;F1603
13966;Dépanneur / Dépanneuse de chaudières domestiques;F1603
13971;Dépanneur / Dépanneuse en chauffage central;F1603
13974;Dépanneur / Dépanneuse en installations sanitaires;F1603
39001;Installateur / Installatrice de chauffage bois;F1603
38134;Installateur / Installatrice de chauffage solaire individuel;F1603
38853;Installateur / Installatrice en chauffage, climatisation, sanitaire et énergies renouvelables;F1603
16004;Installateur / Installatrice en sanitaire;F1603
16767;Monteur / Monteuse de brûleurs à fuel et gaz;F1603
16810;Monteur / Monteuse en chauffage;F1603
16811;Monteur / Monteuse en chauffage central;F1603
16826;Monteur / Monteuse en installations sanitaires;F1603
16827;Monteur / Monteuse en installations thermiques;F1603
16836;Monteur / Monteuse en plomberie chauffage;F1603
17473;Ouvrier / Ouvrière d'entretien de chaufferie;F1603
17837;Plombier / Plombière;F1603
17838;Plombier / Plombière chauffagiste;F1603
17839;Plombier / Plombière sanitaire;F1603
17840;Plombier zingueur / Plombière zingueuse;F1603
17915;Poseur / Poseuse de compteurs d'eau;F1603
17916;Poseur / Poseuse de compteurs gaz;F1603
18285;Ramoneur / Ramoneuse;F1603
18427;Régleur / Régleuse de chaudières;F1603
18492;Régleur-dépanneur / Régleuse-dépanneuse d'appareils à gaz;F1603
19942;Technicien / Technicienne d'équipements de piscine;F1603
10345;Agenceur / Agenceuse de cuisine;F1604
10346;Agenceur / Agenceuse de stands;F1604
12449;Chef d'équipe en agencement;F1604
16000;Installateur / Installatrice de cuisines;F1604
16002;Installateur / Installatrice de stands;F1604
16074;Jointeur / Jointeuse plaquiste;F1604
16761;Monteur / Monteuse d'agencement en isolation thermique;F1604
16762;Monteur / Monteuse d'agencement en isolation thermique et phonique;F1604
16771;Monteur / Monteuse de chambres blanches;F1604
16772;Monteur / Monteuse de chambres froides;F1604
16776;Monteur / Monteuse de cloisons;F1604
16794;Monteur / Monteuse de stands;F1604
16805;Monteur / Monteuse en agencement;F1604
16808;Monteur / Monteuse en chambres froides et entrepôts frigorifiques;F1604
16818;Monteur / Monteuse en éléments préfabriqués;F1604
16821;Monteur / Monteuse en faux-plafonds;F1604
16850;Monteur / Monteuse plaquiste;F1604
16846;Monteur jointeur / Monteuse jointeuse plaquiste;F1604
16892;Monteur-poseur / Monteuse-poseuse en agencement;F1604
17821;Plaquiste;F1604
38064;Plaquiste enduiseur / enduiseuse;F1604
17831;Plâtrier-plaquiste / Plâtrière-plaquiste;F1604
17911;Poseur / Poseuse de cloisons;F1604
17912;Poseur / Poseuse de cloisons préfabriquées;F1604
17917;Poseur / Poseuse de cuisines;F1604
17918;Poseur / Poseuse de faux-plafonds;F1604
17930;Poseur / Poseuse de plaques de plâtre;F1604
19307;Sapeur / Sapeuse de construction modulaire militaire;F1604
10475;Agent / Agente de lignes téléphoniques;F1605
10845;Aide électricien monteur / électricienne monteuse réseaux;F1605
11615;Câbleur / Câbleuse de réseaux électriques;F1605
11621;Câbleur / Câbleuse haute et basse tension;F1605
11712;Caténairiste;F1605
12436;Chef d'équipe d'électriciens monteurs réseaux;F1605
13593;Contrôleur / Contrôleuse de caténaires;F1605
14628;Électricien / Électricienne d'éclairage public;F1605
14634;Électricien / Électricienne des Travaux Publics;F1605
14636;Électricien / Électricienne en balisage;F1605
14639;Électricien / Électricienne lignes et réseaux;F1605
14641;Électricien / Électricienne réseaux;F1605
14640;Électricien monteur / Électricienne monteuse réseaux;F1605
16193;Lignard / Lignarde;F1605
16768;Monteur / Monteuse de caténaires;F1605
16783;Monteur / Monteuse de lignes aéro-souterraines;F1605
16784;Monteur / Monteuse de lignes électriques;F1605
16785;Monteur / Monteuse de lignes haute et très haute tension;F1605
16786;Monteur / Monteuse de lignes téléphoniques;F1605
16793;Monteur / Monteuse de réseaux électriques;F1605
16817;Monteur / Monteuse en éclairage public;F1605
16830;Monteur / Monteuse en lignes caténaires;F1605
16860;Monteur / Monteuse réseaux;F1605
16878;Monteur-câbleur / Monteuse-câbleuse haute et basse tension;F1605
16888;Monteur-électricien / Monteuse-électricienne en réseaux de distribution électrique;F1605
16804;Monteur électricien / Monteuse électricienne travaux souterrains;F1605
17178;Opérateur / Opératrice d'éclairage public;F1605
38136;Poseur tireur / Poseuse tireuse de câbles en fibre optique;F1605
19973;Technicien / Technicienne d'exploitation de lignes électriques;F1605
20013;Technicien / Technicienne d'intervention en réseaux électriques;F1605
38415;Aide peintre;F1606
11085;Applicateur / Applicatrice d'enduits;F1606
11083;Applicateur / Applicatrice de résines de synthèse;F1606
12483;Chef d'équipe peinture;F1606
17618;Peintre d'intérieur;F1606
17617;Peintre décorateur / décoratrice;F1606
17619;Peintre en bâtiment;F1606
17629;Peintre enduiseur / enduiseuse;F1606
17624;Peintre en lettres;F1606
17630;Peintre finisseur / finisseuse;F1606
17638;Peintre plâtrier / plâtrière;F1606
17640;Peintre ragréeur / ragréeuse;F1606
17647;Peintre tapissier / tapissière;F1606
17649;Peintre vitrier / vitrière;F1606
17926;Poseur / Poseuse de papiers peints;F1606
17929;Poseur / Poseuse de plafonds tendus;F1606
17937;Poseur / Poseuse de tissu tendu;F1606
38497;Aide poseur / poseuse de menuiseries;F1607
12468;Chef d'équipe en pose de menuiseries;F1607
12469;Chef d'équipe en pose de miroiterie;F1607
13977;Dépanneur / Dépanneuse en serrurerie;F1607
16612;Menuisier / Menuisière aluminium;F1607
16627;Menuisier / Menuisière PVC;F1607
16625;Menuisier poseur / Menuisière poseuse aluminium;F1607
16626;Menuisier poseur / Menuisière poseuse de fermetures;F1607
